family,panel,mse_mean,mae_mean,prior_mse_mean,skill_vs_prior_mean,dynamic_skill_mean,dynamic_pearson_mean,dynamic_spearman_mean,within_cancer_skill_mean,within_cancer_pearson_mean,within_cancer_spearman_mean,dynamic_calibration_alpha_mean,dynamic_amplitude_ratio_mean,sample_win_fraction_mean,cpg_win_fraction_mean,macro_cancer_mse_mean,macro_cancer_skill_vs_prior_mean,num_parameters_mean,elapsed_seconds_mean,mse_std,mae_std,prior_mse_std,skill_vs_prior_std,dynamic_skill_std,dynamic_pearson_std,dynamic_spearman_std,within_cancer_skill_std,within_cancer_pearson_std,within_cancer_spearman_std,dynamic_calibration_alpha_std,dynamic_amplitude_ratio_std,sample_win_fraction_std,cpg_win_fraction_std,macro_cancer_mse_std,macro_cancer_skill_vs_prior_std,num_parameters_std,elapsed_seconds_std,n_seeds
c0_v1,double_ood,0.02423450771467439,0.09245121888613099,0.0273785206113862,0.11483501761611892,0.21095440288790912,0.46056587644547714,0.39268076123962364,0.15728881135170691,0.39701394750112745,0.3010328815767328,0.9318170704968499,0.49434379235845755,0.8333333333333334,0.6826615483045426,0.024877217352547287,0.12084609647240514,1748229.0,128.74921417236328,0.0001222478562095931,0.00037344449981232056,0.0,0.004465100870306011,0.004382289508412528,0.004731028656331709,0.002580110564459199,0.0017471120280977215,0.0024278141723513835,0.0002292153175194169,0.014576409131551234,0.008992483492492272,0.03355662799384012,0.01233992419832751,0.0001172023603965412,0.003643647992112397,0.0,3.6494017343828444,3
c0_v1,in_distribution,0.023301395073526156,0.09606581957783862,0.030564779985101136,0.2376516745062092,0.2913102291695386,0.5397306855493874,0.4789791504314363,0.20184415169872658,0.4492538737946666,0.36875856722033135,0.9980344131909332,0.5408464737065644,0.9990872581234026,0.76953125,0.024380903364018255,0.23339647121609386,1748229.0,128.74921417236328,0.0004136318154598131,0.0012492894361496199,0.0003918119254062368,0.007762328266988,0.006041898080078292,0.005623965260344452,0.007620097315365789,0.006121698865658748,0.00682498382216467,0.007896739076996725,0.009723121415405411,0.009463164435869592,0.00015809153044626524,0.01863162502767472,0.0005247711583119078,0.008320300759392751,0.0,3.6494017343828444,3
c0_v1,locus_ood,0.023997186301464846,0.09204227093945967,0.027386690314053903,0.12376464529741586,0.22517216205361168,0.4751258896018517,0.4017772350152827,0.1693739627543995,0.41156449048302646,0.32504803215541545,0.9530626231039738,0.498600970287816,0.8237495436290617,0.691618682021753,0.024671180592657212,0.12990951041183266,1748229.0,128.74921417236328,0.00013326363598872365,0.00032196775568162084,0.0,0.004866000033612546,0.00469088975589004,0.004951581818324309,0.003938611571922197,0.0038244290784438264,0.004643605295016788,0.004118026226070567,0.014216633194886124,0.00919647782015805,0.027824109358536166,0.01783411371051359,0.00014109213175433747,0.004394016316863842,0.0,3.6494017343828444,3
c0_v1,sample_ood,0.023463307365660265,0.09615489758502892,0.030129142482141075,0.221280092465894,0.2765332337280451,0.5259172676414879,0.46562507409134457,0.18439825460315715,0.429770536575794,0.3393547148320793,0.9935130616242273,0.5294120124728803,0.999194847020934,0.7613932291666666,0.02449494054211308,0.2161842540270451,1748229.0,128.74921417236328,0.0006007516400601536,0.002265210305440417,0.0006721825916226645,0.0025628490271710183,0.0032892964268784615,0.0030718182097754345,0.009013234253899176,0.0021992317345354067,0.002467098180511028,0.005701766662043195,0.016271664712143575,0.005576184613600392,0.0013945658676077978,0.027104374463757946,0.0006195039184215338,0.005972709299373891,0.0,3.6494017343828444,3
c0_v2,double_ood,0.02420964193202249,0.09248240736873947,0.0273785206113862,0.11574323990485573,0.21057101122736618,0.45940470946508283,0.39079372540550655,0.15682866454073585,0.3961032814627658,0.3008399260161122,0.9545827906561067,0.4813013758676055,0.8454106280193235,0.6890595009596928,0.024903446289111158,0.12103971282927017,1748229.0,127.65111788113911,8.148103766732664e-05,0.00014234879054325522,0.0,0.0029760935159308805,0.0033972105953444147,0.0038353698962034343,0.0032280885433894654,0.0031635000413457823,0.003915387642726425,0.003570256906907371,0.00817023178341265,0.007470535649292022,0.019323671497584516,0.005078217487647971,4.474253537119486e-05,0.0017356444476470923,0.0,3.596245034264814,3
c0_v2,in_distribution,0.02349411529251072,0.09637460818012554,0.030564779985101136,0.23133873209027125,0.28693579279327064,0.5356936876938353,0.4753448416062748,0.19822858191281253,0.44530884245072655,0.36621565381439813,1.0164205470190455,0.527035326429902,0.9983570646221249,0.7643229166666666,0.024575152575671333,0.22747861615548168,1748229.0,127.65111788113911,0.00038262540485830746,0.0010026106118933105,0.0003918119254062368,0.006862828908103583,0.009163740712668619,0.008551549006813342,0.005921870680630277,0.004692180720728491,0.005386440214373765,0.002827449928775913,0.005560710583916143,0.00748878362572132,0.0012548126218390055,0.008305566941518912,0.0003960305323489611,0.0075486602654905866,0.0,3.596245034264814,3
c0_v2,locus_ood,0.02403437795629432,0.0921818805331625,0.027386690314053903,0.12240662596747927,0.22205403410251345,0.47139950620454835,0.3976356076495921,0.1662388220907601,0.4078533768490061,0.3221074811297761,0.9734859182640233,0.48426150357247066,0.8336984300839724,0.6922584772872681,0.024767791384103757,0.12734948280065483,1748229.0,127.65111788113911,9.391741590813134e-05,0.00013543148062342855,0.0,0.003429308720080566,0.0030479051509704615,0.0033071995692336514,0.0024755830972004065,0.0032346008743587835,0.004049950807360148,0.002682646800448265,0.00546538742247845,0.006121735639637092,0.02045499143467004,0.004830348327108629,5.643043254289718e-05,0.002111942462319747,0.0,3.596245034264814,3
c0_v2,sample_ood,0.023595325717386404,0.09637376899938836,0.030129142482141075,0.21709346973076082,0.27494566906251555,0.5244187463315066,0.4636588339771452,0.18376536002493807,0.42872568141363804,0.33901745013518775,1.0166657879095096,0.5160690013081816,0.9967793880837359,0.7574869791666666,0.024650140641013004,0.21182213794530727,1748229.0,127.65111788113911,0.0010334727856756423,0.002849010853078568,0.0006721825916226645,0.018236542124426006,0.01043883481304099,0.009805942864466545,0.0007215973812531119,0.006485451795194584,0.007619539176266014,0.0014767988051203396,0.01926007141983193,0.019557280095343927,0.0027891317352155957,0.014659284178642828,0.0010251575720741657,0.0170803821579428,0.0,3.596245034264814,3
c0_v3,double_ood,0.02423373728832388,0.0924506252990614,0.0273785206113862,0.11486315742547715,0.21096981895150654,0.4605818355811056,0.39268433938588926,0.15729923978564386,0.39702612062506043,0.301028526650986,0.9318322520963515,0.4943525022107143,0.8333333333333334,0.6826615483045426,0.024876278169562532,0.12087700606730707,1748229.0,129.02583241462708,0.00012196055596173783,0.00037298917422649033,0.0,0.004454607233636087,0.004387288613520875,0.004736818017030704,0.002587194741710607,0.001750680419750961,0.002431748929095882,0.0002224243084384197,0.014542409679049436,0.00898151824152485,0.03355662799384012,0.01233992419832751,0.00011720568319261358,0.003638423836791571,0.0,0.927295127303233,3
c0_v3,in_distribution,0.023300383123073757,0.09606535859842301,0.030564779985101136,0.23768481799407262,0.2913329334694731,0.5397515683091441,0.4789821069833933,0.20185869797104375,0.4492699139074583,0.36875605389811833,0.9980579501906153,0.540854443230537,0.9991328952172326,0.76953125,0.024379937714321186,0.2334265504316052,1748229.0,129.02583241462708,0.00041392247538452374,0.0012492447610831323,0.0003918119254062368,0.007774563630089595,0.006047009291611142,0.005628398960274131,0.007625127473950412,0.006124987356899848,0.006828267609465176,0.007901654848704462,0.009697665222800333,0.009456274945617104,0.00020913543697315546,0.01863162502767472,0.0005251079533869185,0.00833335465075411,0.0,0.927295127303233,3
c0_v3,locus_ood,0.023996427399880366,0.09204174783637235,0.027386690314053903,0.1237923558960966,0.22518597764849826,0.47513993639549845,0.4017738607859857,0.16938644239150794,0.41157953056354907,0.3250429727067714,0.9530751792235944,0.498608852865174,0.8237039065352318,0.691618682021753,0.024670292383699808,0.129939487956286,1748229.0,129.02583241462708,0.00013302036634767596,0.00032150124853040033,0.0,0.00485711726471064,0.004695591646812609,0.004956541303016782,0.003944514610062538,0.003827033903704731,0.0046464324345853285,0.0041214401092179885,0.014189237518438052,0.009187646302364261,0.027904498645497468,0.01783411371051359,0.00014115197639768238,0.004392318155788927,0.0,0.927295127303233,3
c0_v3,sample_ood,0.023462284527344796,0.09615447719424138,0.030129142482141075,0.2213139386098817,0.2765557480181438,0.5259384745556458,0.4656317344253434,0.18441073988497422,0.42978429126741063,0.3393542195782804,0.9935393438778551,0.5294191639262728,0.999194847020934,0.7613932291666666,0.024493936536819503,0.2162151762802221,1748229.0,129.02583241462708,0.0006005285935156321,0.0022647360914725668,0.0006721825916226645,0.002556873779501169,0.0032932880554871584,0.0030756232125171267,0.00902266281577833,0.002201719992203577,0.002469841418777688,0.005712396268221054,0.01625603076686375,0.005564257427921273,0.0013945658676077978,0.027104374463757946,0.0006192953443793374,0.00597563549806153,0.0,0.927295127303233,3
c1_mlp128_32,double_ood,0.025714656098404485,0.09523187362362932,0.0273785206113862,0.06077262305727893,0.17168633557076282,0.4171434828343108,0.38672698834697306,0.12187290271700309,0.35016276767948673,0.2854940049973616,1.0816692114536905,0.39230693760832064,0.6618357487922705,0.6103646833013435,0.02647216264478155,0.06608238609785798,1674886.0,93.23047685623169,0.0005535720038766166,0.0006810683109771241,0.0,0.02021920803297156,0.018923340796571344,0.02082028987552606,0.010114951276134461,0.01533906084772374,0.020889486994404755,0.012033473758192442,0.14353418862111506,0.07551217958443796,0.15547376851936326,0.017274472168905944,0.000430629314961383,0.021637491947868213,0.0,0.500834572689814,3
c1_mlp128_32,in_distribution,0.023001526924744466,0.09443243401895136,0.030564779985101136,0.24694552791311755,0.22970447231870172,0.4847961512853031,0.4639076853752231,0.14871646812573533,0.38687082137672824,0.3487857151390366,1.1815464426954827,0.4161808961445601,0.9993154435925521,0.7298177083333334,0.024214194345977606,0.24343711311516647,1674886.0,93.23047685623169,0.0016079281248846968,0.004220022155949134,0.0003918119254062368,0.06148015823945407,0.03838478178591018,0.033680944239496066,0.02380917094480245,0.025685452988849476,0.0307879129741759,0.02511020932266513,0.1319272399675129,0.07900385576733032,0.0006845564074479948,0.03693334758588423,0.00159885683579867,0.057907598817592894,0.0,0.500834572689814,3
c1_mlp128_32,locus_ood,0.025603264731387392,0.09504727340919339,0.027386690314053903,0.0651201573543672,0.17765121171760814,0.4242741883494035,0.39367702967248547,0.1240169474053577,0.3533082019902136,0.3072319740965152,1.089442177947908,0.3959671962750106,0.6636546184738955,0.619321817018554,0.026408705787547893,0.07008606254812463,1674886.0,93.23047685623169,0.00047780184852548043,0.0005651808205107651,0.0,0.017446498391968466,0.021197368399269126,0.022645548590715672,0.010921161511959009,0.016846724046709054,0.022567408596854414,0.013938226078509263,0.1410157567588404,0.07596355304571491,0.14260519857486118,0.01361727233128136,0.00040475390826484614,0.018421158369545682,0.0,0.500834572689814,3
c1_mlp128_32,sample_ood,0.02319390991624359,0.09464310997749396,0.030129142482141075,0.22941317923512214,0.2223257224193416,0.4763039684516504,0.4521890262262436,0.144461633301028,0.38076136156139406,0.32483812953324137,1.1723057912832926,0.41218497886838273,1.0,0.7291666666666666,0.02433892734236781,0.22786027979976375,1674886.0,93.23047685623169,0.001673062920675097,0.003918157524660031,0.0006721825916226645,0.0669085941132879,0.039368671563336885,0.03558941133150277,0.025136053252077028,0.02688990680670837,0.03308952866914853,0.024956876314596227,0.13204350630479153,0.07914487769352548,0.0,0.04514775637392137,0.0016580406164389888,0.06232082244994655,0.0,0.500834572689814,3
c1_mlp64,double_ood,0.02477301047019775,0.09310001603066231,0.0273785206113862,0.09516621362313027,0.20008028658784274,0.4488607400790712,0.3939374473175791,0.15223442977423648,0.3907537737631492,0.30142822349807535,0.9274449895433238,0.48428589503621683,0.7431561996779387,0.6404350607805501,0.02548381647368214,0.0990227981538897,1658246.0,87.00510446230571,0.00026162401416911273,6.785662526491864e-05,0.0,0.009555812670912127,0.001962154584434737,0.00243695272628513,0.002773394532966785,0.002077742394707276,0.0026275696239878793,0.002622867145710353,0.02784441784701353,0.0157422627025796,0.05216123779950248,0.004432631625256231,0.00020230777637534033,0.00895467545608164,0.0,0.5703124244028135,3
c1_mlp64,in_distribution,0.02173488844970292,0.09158165068509037,0.030564779985101136,0.2887805774222044,0.2734297530968055,0.5229277920066953,0.47502182442075097,0.1911448027475394,0.4372454222703884,0.3732002893510343,1.0038113003028797,0.5211686048399891,0.9997261774370209,0.7652994791666666,0.02287515731415213,0.2839282966019207,1658246.0,87.00510446230571,0.0005117409461107787,0.0011313655705694403,0.0003918119254062368,0.0207240866270076,0.009891373957789712,0.0094651906504173,0.0069053895919292,0.005869887361706198,0.006742131126199772,0.006387670758016761,0.021079127109874647,0.018079786987384366,0.0002738225629792257,0.010164384763018211,0.0005869054987499984,0.019512563675655244,0.0,0.5703124244028135,3
